ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label,school_status,Series Name,Series Code,Country Name,Country Code,Time,Time Code,Value
Paraguay,CLS - Survey on the Activities of Children and Youth,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2011,5.031,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Paraguay,PRY,2011.0,YR2011,37.0
Paraguay,CLS - Survey on the Activities of Children and Youth,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2011,4.073,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Paraguay,PRY,2011.0,YR2011,37.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2024,1.674,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2024.0,YR2024,
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2024,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2024.0,YR2024,
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2024,1.44,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2024.0,YR2024,
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2024,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2024.0,YR2024,
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2023,2.899,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2023.0,YR2023,19.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2023,0.855,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2023.0,YR2023,19.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2023,1.733,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2023.0,YR2023,19.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2023,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2023.0,YR2023,19.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2022,3.088,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2022.0,YR2022,21.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2022,0.292,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2022.0,YR2022,21.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2022,0.533,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2022.0,YR2022,21.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2022,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2022.0,YR2022,21.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2021,1.55,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2021.0,YR2021,21.2
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2021,1.168,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2021.0,YR2021,21.2
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2021,0.52,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2021.0,YR2021,21.2
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2021,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2021.0,YR2021,21.2
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2020,1.795,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2020.0,YR2020,22.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2020,1.103,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2020.0,YR2020,22.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2020,1.875,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2020.0,YR2020,22.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2020,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2020.0,YR2020,22.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2019,1.875,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2019.0,YR2019,23.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2019,1.028,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2019.0,YR2019,23.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2019,1.368,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2019.0,YR2019,23.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2019,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2019.0,YR2019,23.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2018,2.333,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2018.0,YR2018,23.8
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2018,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2018.0,YR2018,23.8
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2018,0.737,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2018.0,YR2018,23.8
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2018,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2018.0,YR2018,23.8
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2017,2.468,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2017.0,YR2017,23.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2017,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2017.0,YR2017,23.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2017,0.667,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2017.0,YR2017,23.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2017,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2017.0,YR2017,23.5
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2016,2.265,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2016.0,YR2016,23.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2016,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2016.0,YR2016,23.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2016,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2016.0,YR2016,23.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2016,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2016.0,YR2016,23.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2015,4.326,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2015.0,YR2015,25.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2015,0.561,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2015.0,YR2015,25.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2015,0.933,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2015.0,YR2015,25.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2015,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2015.0,YR2015,25.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2014,2.656,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2014.0,YR2014,25.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2014,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2014.0,YR2014,25.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2014,1.194,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2014.0,YR2014,25.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2014,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2014.0,YR2014,25.4
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2013,3.333,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2013.0,YR2013,25.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2013,0.732,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2013.0,YR2013,25.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2013,1.138,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2013.0,YR2013,25.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2013,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2013.0,YR2013,25.1
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2012,5.204,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2012.0,YR2012,23.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2012,0.433,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2012.0,YR2012,23.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2012,1.418,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2012.0,YR2012,23.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2012,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2012.0,YR2012,23.0
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2011,5.615,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2011.0,YR2011,22.9
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2011,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2011.0,YR2011,22.9
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2011,2.547,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2011.0,YR2011,22.9
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2011,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2011.0,YR2011,22.9
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2010,7.333,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2010.0,YR2010,22.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2010,0.383,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2010.0,YR2010,22.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2010,2.212,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2010.0,YR2010,22.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2010,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2010.0,YR2010,22.3
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2009,6.351,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2009.0,YR2009,21.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2009,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2009.0,YR2009,21.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2009,1.67,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2009.0,YR2009,21.6
Romania,LFS - Household Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2009,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Romania,ROU,2009.0,YR2009,21.6
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2024,0.543,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2024.0,YR2024,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2024,0.84,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2024.0,YR2024,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2024,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2024.0,YR2024,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2024,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2024.0,YR2024,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2023,0.485,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2023.0,YR2023,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2023,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2023.0,YR2023,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2023,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2023.0,YR2023,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2023,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2023.0,YR2023,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2022,0.483,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2022.0,YR2022,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2022,0.664,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2022.0,YR2022,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2022,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2022.0,YR2022,
Russian Federation,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2022,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Russian Federation,RUS,2022.0,YR2022,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2021,31.804,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2021.0,YR2021,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2021,3.957,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2021.0,YR2021,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Rural,2021,25.974,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2021.0,YR2021,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Female,Age: 15-17,Area type: Urban,2021,5.292,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2021.0,YR2021,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Rural,2020,17.514,,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2020.0,YR2020,
Rwanda,LFS - Labour Force Survey,"Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)",Male,Age: 15-17,Area type: Urban,2020,1.182,Unreliable,,Repository: ILO-STATISTICS - Micro data processing,Not Attending,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Rwanda,RWA,2020.0,YR2020,
