"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2023",9.988,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2023",3.14,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2023",63.348,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2023",34.407,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2021",10.281,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2021",3.843,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2021",71.629,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2021",39.641,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2021",7.537,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2021",2.582,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2021",49.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2021",33.541,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2020",19.095,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2020",6.739,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2020",90.099,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2020",33.601,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2020",9.654,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2020",2.919,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2020",58.314,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2020",34.001,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2017",18.417,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2017",119.285,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2017",24.727,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2017",17.892,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2017",128.272,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2017",18.248,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2012",16.945,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2012",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2012",109.913,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2012",12.457,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2012",14.483,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2012",4.431,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2012",122.773,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2012",12.376,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","1996",12.766,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","1996",1.067,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","1996",37.314,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","1996",5.065,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","1996",18.238,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","1996",1.172,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","1996",58.998,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","HIES - Household Socio-Economic Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","1996",7.652,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2022",1.165,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2022",5.379,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",15.31,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",4.09,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Rural","2022",4.626,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 12-14","Area type: Urban","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",14.986,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",2.186,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","HS - Demographic and Health Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2020",0.471,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Liberia","HS - Demographic and Health Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Liberia","HS - Demographic and Health Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2020",0.552,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Liberia","HS - Demographic and Health Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2010",1.956,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2010",1.1,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2010",1.95,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2010",1.5,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",10.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",2.448,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2016",25.826,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2016",3.426,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Not elsewhere classified","2016",1.693,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2016",8.172,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2016",1.843,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Not elsewhere classified","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2024",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2024",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2023",0.703,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2023",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",0.57,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2021",0.434,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2021",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2020",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2018",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2017",0.239,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2017",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2016",0.207,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2016",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2015",0.381,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2014",0.323,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2014",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2009",8.139,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2009",1.669,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Rural","2009",3.056,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","CLS - Child Activity Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: 15-17","Area type: Urban","2009",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Rural","2022",12.915,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: '5-11","Area type: Urban","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Rural","2022",46.082,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 12-14","Area type: Urban","2022",6.365,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Rural","2022",133.047,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Male","Age: 15-17","Area type: Urban","2022",20.156,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Rural","2022",8.552,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - Periodic Household Survey","Children in hazardous work not attending school by sex, age and rural / urban areas (thousands)","Female","Age: '5-11","Area type: Urban","2022",,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
